empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
5.832999999999999	1.0	I am glad that they found the missing hiker and it is heartwarming that everything turned out for the best and he was found alive. It was truly amazing that he survived all that time without food or shelter. It goes to show that you should go looking for somebody missing no matter how long it takes because they might still be out there. It is an amazing story that will inspire and bring hope to the world.	joy	1.0	2.0	2.0	33.0	24000.0	6.0	5.0	4.0	7.0	6.5	4.143	1.143	3.286	4.714	0	0	0	0	0	0	0	1	78	1561	0.0555555555555555	0.0	0.1666666666666666	0.2222222222222222	0.0277777777777777	0.2222222222222222	0.0555555555555555	0.0555555555555555	0.0	0.1944444444444444	0.2	2.8617964594177936	2.7951724021974758	low	low	An essay written by a 33.0 years old hispanic or latino male, with a high school diploma, with an income of 24000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: hope.							1
6.667000000000001	1.0	Did you see where that Australian hiker found after 2 weeks in Malaysian jungle. He only had one day of food with him. He lived on berries and stuff. I think I could survive in the woods like that. I know a lot about native plants so I would do pretty good. Of course as long as it wasn't some place cold. The jungle would be hard but only if there are wild animals that would like to eat you for their food. At least the weather would be better.	joy	2.0	2.0	1.0	63.0	35000.0	6.0	7.0	7.0	6.5	7.0	3.857	1.0	2.0	5.0	0	0	0	0	0	0	0	1	90	753	0.0769230769230769	0.0	0.1153846153846153	0.1923076923076923	0.0769230769230769	0.2692307692307692	0.0769230769230769	0.0	0.0	0.1923076923076923	0.0714285714285714	2.5643622520283733	2.318742710806486	low	low	An essay written by a 63.0 years old white female, with a high school diploma, with an income of 35000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: joy.							1
2.167	5.5	Read this article, this happened in Georgia where I live so I saw massive amounts of news coverage related to this case. I personally believe that the guy is guilty, there are too many things that he did and said that did not add up.It seems that he wanted to get rid of his kid and leave his wife and live his free lifestyle. I do not see any possible way that he did not know that the kid was in the car. That poor kid!	anger	2.0	4.0	1.0	47.0	79000.0	6.5	4.0	5.5	7.0	7.0	5.0	2.286	4.428999999999999	5.0	0	0	0	0	1	0	0	0	86	94	0.1	0.1	0.0	0.1	0.1	0.0	0.3	0.3	0.0	0.0	0.0	2.6980460245635256	2.666816827876811	low	low	An essay written by a 47.0 years old white female, went to college, with an income of 79000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.							0
6.332999999999999	7.0	I wish there was something more that I could do. This is getting out of hand, but it's kind of far away geographically from us. There needs to be something the international community can do. Farmers everywhere are killing pests and animals that interfere with their farms, but elephants are completely different from pests. They are extremely smart and are just hungry. I honestly wonder if we should come up with a plan to feed them, and this might sound crazy, but try to study elephants and come up with some way to communicate abstract ideas with them.	joy	1.0	6.0	5.0	36.0	50000.0	1.5	5.0	1.0	4.5	5.0	3.714	2.714	4.2860000000000005	4.143	0	0	0	0	0	0	0	1	98	30	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.0	0.2631578947368421	0.1578947368421052	0.1052631578947368	0.0	0.0526315789473684	0.0	2.935160266587608	2.799303973765628	medium	low	An essay written by a 36.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.							1
1.0	4.5	This will not end well. People have to improve their own country. Taking a shortcut by moving to a better country will just result in the host country suffering. The best citizens will work hard to improve their country. They will not give up and leave. Lots of blood was shed in many of the countries that migrants seek to live in.	neutral	1.0	6.0	1.0	39.0	30000.0	6.0	4.0	4.0	5.5	6.0	4.0	2.143	3.571	3.857	0	0	0	0	0	1	0	0	62	161	0.0555555555555555	0.0	0.2222222222222222	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.1666666666666666	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.1818181818181818	2.939271483546961	2.775686516835981	low	medium	An essay written by a 39.0 years old white male, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.							0
3.833	3.75	Hello, I thought this behavior was a thing of the past, but read this article, it is rather enlightening. I often think here in the US there is a great divide on how racial issues are dealt with, and the US is not the only one. There are many racial problems in other countries and that makes me feel hopeless for the future. If we can't fix the issues here in America, how can we critizice other countries?	surprise	2.0	5.0	2.0	41.0	60000.0	6.5	6.0	2.0	6.0	3.5	4.714	3.571	2.0	4.571000000000001	0	0	0	1	0	0	0	0	78	40	0.25	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	2.662395532568908	2.469137934827045	low	low	An essay written by a 41.0 years old hispanic or latino female, with a two year associate degree, with an income of 60000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.							0
1.0	1.125	I think the wraparound glasses are a great idea. I don't care how ridiculous they look. If I had to choose whether or not my kid was worried about fashion or protecting his eyes, eye protection would win every time. Ugh, can you imagine the possibility of losing your eyesight, or possibly even the whole eye, just because you didn't want to look silly? Nope, wraparound glasses all the way!	joy	2.0	4.0	1.0	36.0	52000.0	4.5	5.5	1.0	2.0	5.5	1.143	1.286	2.286	2.143	0	0	0	0	0	0	0	1	70	286	0.0	0.1428571428571428	0.1428571428571428	0.0714285714285714	0.0	0.0714285714285714	0.2857142857142857	0.1428571428571428	0.0714285714285714	0.0714285714285714	0.0	2.7342395472780847	2.604242598417041	low	low	An essay written by a 36.0 years old white female, went to college, with an income of 52000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.							1
1.0	7.0	I really hate ISIS. They continue to be the stain on society by committing atrocities condemned by every nation in the world. They must be stopped at all costs and they must be destroyed so that they wont hurt another soul. These poor people who are trying to survive get killed, imprisoned, or brainwashed into joining and there seems to be no way to stop them.	anger	1.0	5.0	5.0	27.0	100000.0	7.0	7.0	7.0	7.0	7.0	5.0	1.571	4.428999999999999	5.0	0	0	0	0	1	0	0	0	66	112	0.1538461538461538	0.1538461538461538	0.0769230769230769	0.0769230769230769	0.0	0.0769230769230769	0.1923076923076923	0.1538461538461538	0.1153846153846153	0.0	0.0	3.0074406162365297	3.286080242477988	low	medium	An essay written by a 27.0 years old asian/pacific islander male, with a two year associate degree, with an income of 100000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness.							0
2.333	1.0	India just confirmed its participation in the Paris Climate Accord. I think it's great that the larger countries of the world are willing to step in and say that things need to change. I also really like that they made the announcement on Gandhi's birthday. I think that's a nice and respectful way to honor his legacy.	joy	2.0	6.0	1.0	34.0	39000.0	6.5	6.0	7.0	6.5	7.0	4.0	3.286	4.2860000000000005	4.857	0	0	0	0	0	0	0	1	57	930	0.0625	0.0	0.125	0.25	0.125	0.3125	0.0	0.0	0.0625	0.0625	0.0	2.593898305592852	2.388875318106665	low	low	An essay written by a 34.0 years old white female, with a four year bachelor's degree, with an income of 39000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: surprise.							1
2.667	2.625	I don't necessarily agree with this stance, as I feel Trump can help our country move forth and improve economically. While Trump wasn't my ideal President, he was the much better choice over Clinton. So, in my opinion, he was the better candidate. I feel like Obama was a joke as a President, and what did he really do during his 8 years of Presidency that he will be remembered for? ObamaCare? That isn't a positive in my opinion. So, I can't say that I really think Moore and I are on the same page, and we have a difference of opinions.	anger	2.0	2.0	1.0	40.0	85000.0	6.0	6.0	5.5	6.0	6.0	3.714	3.571	3.429	3.714	0	0	0	0	1	0	0	0	102	97	0.0	0.0	0.125	0.125	0.0	0.5	0.125	0.0	0.0	0.125	0.0833333333333333	2.293436679116631	2.113060516619183	low	low	An essay written by a 40.0 years old white female, with a high school diploma, with an income of 85000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: joy.							0
