empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
6.0	6.0	There were numerous aspects of this article that deeply troubled me. I cannot fathom experiencing what this girl went through because I would never expect my parents to subject me to such circumstances. It's astonishing that they have been released from jail, as they appear to pose a significant threat to society by perpetrating such acts against their own child. It is my fervent hope that these individuals never come into contact with another innocent child. As parents, our primary duty is to safeguard our children, and this girl can never reclaim her lost childhood. It is difficult to comprehend how she could ever trust others or lead a normal life after enduring such trauma. Her mental state must be profoundly affected, and I genuinely wish for her to receive the necessary support.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0	0	0	0	0	0	1	0	133	2254	0.081081081081081	0.027027027027027	0.1081081081081081	0.1351351351351351	0.054054054054054	0.2972972972972973	0.1351351351351351	0.054054054054054	0.0	0.1081081081081081	0.0384615384615384	3.1123587064547973	3.09501349531376	medium	medium	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.							1
6.0	6.0	I feel for both sides on this one. The police and people are trying to protect the sacred wild life and beings but also the village is probably needing the meat of the animal or the money from selling it as they are a very poor country. I can see being so desperate in a third world country that this would seem like the police are cutting off or taking your only source of livlihood. These poor guys however they are just trying to protect and do what is right they do not deserve to be so violently attacked im suprised they were able to live through such a brutal beating. I hope more is done to help the police but also the village 	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0	0	0	0	0	0	1	0	124	2092	0.1521739130434782	0.1304347826086956	0.0652173913043478	0.1304347826086956	0.0652173913043478	0.1739130434782608	0.1304347826086956	0.0652173913043478	0.0434782608695652	0.0434782608695652	0.0833333333333333	3.128188267675841	3.0150663434440195	medium	medium	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.							1
6.833333333333333	6.625	It is truly heartbreaking to witness people living in such dire conditions. My heartfelt hope is that the aid sent to the island reaches those who require it the most. Reflecting on the scenario, I cannot fathom the challenges I would face if it were my own family and me in that situation. I would aspire to do my utmost, but I can understand how profoundly disheartening and despairing it would be to have one's entire life altered by a storm and to be uncertain about the next meal.	hope/sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	1	0	0	0	0	1	0	89	2226	0.0967741935483871	0.064516129032258	0.064516129032258	0.0967741935483871	0.0967741935483871	0.1290322580645161	0.1612903225806451	0.1290322580645161	0.064516129032258	0.0967741935483871	0.1111111111111111	2.8570991238127914	2.815823839204969	medium	medium	An essay written by a 37.0 years old black or african american male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.							1
3.333	3.5	I think almost everyone has an opinion on Hilary Clinton over Donald Trump. Many didn't expect Donald to win the election but here we are. So many political scandals unfolded and more continuing to unravel. Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics.	neutral	2.0	6.0	1.0	25.0	75000.0	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	0	0	0	0	0	1	0	0	57	13	0.0	0.125	0.25	0.125	0.125	0.375	0.0	0.0	0.0	0.0	0.0	2.27766379596934	2.107743976588132	low	low	An essay written by a 25.0 years old white female, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, surprise.							0
5.666666666666667	5.375	Contemplating the plight of those who leave their birthplace in search of a place to call home evokes a profound sense of sadness. My heartfelt desire is to witness a day when every human being is treated with compassion and equality, irrespective of their physical appearance or nationality. I am left wondering why people find it difficult to connect with and assist one another.	hope/sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	0	1	0	0	0	0	1	0	64	2228	0.1111111111111111	0.037037037037037	0.037037037037037	0.1851851851851851	0.037037037037037	0.1851851851851851	0.1481481481481481	0.1481481481481481	0.037037037037037	0.074074074074074	0.0	3.112775073793721	2.9640122898985224	medium	medium	An essay written by a 37.0 years old black or african american male, with a four year bachelor's degree, with an income of 40000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.							1
5.5	6.0	Tensing was later fired. Tensing, 26, testified he feared he was going to be killed. Prosecutors said repeatedly the evidence contradicted Tensing’s story. Judge Megan Shanahan said Saturday that the jury of 10 whites and two blacks spent more two hours deliberating Saturday morning after getting a night’s sleep and still could not reach a decision. “It’s obvious to me you have made a sincere and conscientious effort,” the judge said before setting a new hearing date for Nov. 28 to determine whether the case will re-tried. County prosecutor Joe Deters said he’ll decide within the next two weeks whether to try the case again. Attorney Al Gerhardstein, who represents the DuBose family, said they want another trial and can’t understand why the jury couldn’t reach a conclusion. “With the video	neutral	1.0	6.0	3.0	30.0	30000.0	4.5	3.5	3.5	3.5	4.5	3.143	3.571	3.714	3.857	0	0	0	0	0	1	0	0	131	177	0.1666666666666666	0.0	0.0	0.2777777777777778	0.0	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.0	0.0	0.0	2.8319663967427458	2.859068827652776	low	medium	An essay written by a 30.0 years old black or african american male, with a four year bachelor's degree, with an income of 30000.0$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.							0
4.833333333333333	3.0	Greetings, I recently finished reading an article that shed light on a dreadful shooting incident that took place in Charlotte. The victim, an African American man, was fatally shot by a police officer. Unfortunately, this is just one of numerous similar cases that have come to our attention. It is my ardent wish that we can address this issue within our country and work towards a resolution in due time.	hope	1.0	2.0	5.0	29.0	44000.0	5.5	6.0	4.5	6.0	5.0	3.714	3.0	3.429	3.429	0	0	0	0	0	0	1	0	70	2238	0.1612903225806451	0.1290322580645161	0.0967741935483871	0.064516129032258	0.064516129032258	0.1612903225806451	0.1612903225806451	0.0967741935483871	0.032258064516129	0.032258064516129	0.0526315789473684	2.833435303669648	2.868621755589107	medium	medium	An essay written by a 29.0 years old asian/pacific islander male, with a high school diploma, with an income of 44000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear, anger.							1
6.332999999999999	7.0	I wish there was something more that I could do. This is getting out of hand, but it's kind of far away geographically from us. There needs to be something the international community can do. Farmers everywhere are killing pests and animals that interfere with their farms, but elephants are completely different from pests. They are extremely smart and are just hungry. I honestly wonder if we should come up with a plan to feed them, and this might sound crazy, but try to study elephants and come up with some way to communicate abstract ideas with them.	joy	1.0	6.0	5.0	36.0	50000.0	1.5	5.0	1.0	4.5	5.0	3.714	2.714	4.2860000000000005	4.143	0	0	0	0	0	0	0	1	98	30	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.0	0.2631578947368421	0.1578947368421052	0.1052631578947368	0.0	0.0526315789473684	0.0	2.935160266587608	2.799303973765628	medium	low	An essay written by a 36.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.							0
3.0	6.25	I am at shock for what I have just read. First of all I would need a lot of time to reflect on what just transpired in the article I read. Please when you read this try not to get too sad about it because it will get you sad. Just try to find someone you love and hold onto them because we should not take for granted what we have.	surprise	1.0	5.0	5.0	27.0	100000.0	7.0	7.0	7.0	7.0	7.0	5.0	1.571	4.428999999999999	5.0	0	0	0	1	0	0	0	0	71	110	0.125	0.125	0.125	0.0	0.125	0.25	0.125	0.0	0.0	0.125	0.0	2.95217258186844	2.8539110529048752	medium	medium	An essay written by a 27.0 years old asian/pacific islander male, with a two year associate degree, with an income of 100000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, surprise, joy.							0
1.6669999999999998	3.875	Reading this was infuriating to me. To see such casual disregard for life, both of the animals and those protecting them, in pursuit of money. And for what? Snake oil cures in Asia, superstitious nonsense, and rich people wanting to feel powerful. The security teams seem like they're in an impossible position, restrained by rules while their opponents have none. It's a miserable situation	anger	1.0	2.0	1.0	37.0	12000.0	5.5	1.0	1.0	2.0	1.0	3.0	5.0	5.0	3.429	0	0	0	0	1	0	0	0	64	81	0.1034482758620689	0.1034482758620689	0.1034482758620689	0.1034482758620689	0.0344827586206896	0.1034482758620689	0.2068965517241379	0.1034482758620689	0.0689655172413793	0.0689655172413793	0.0	2.6755925814569608	2.631501992254801	low	low	An essay written by a 37.0 years old white male, with a high school diploma, with an income of 12000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.							0
5.332999999999999	4.0	I thought the article was quite sad to read and disheartening to hear about the Iraqi people. I felt sad for them knowing their future was uncertain and how hard it was to find a job. The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. I hope that it gets better in the future.	sadness	2.0	6.0	1.0	25.0	75000.0	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	0	1	0	0	0	0	0	0	67	10	0.12	0.04	0.12	0.12	0.12	0.16	0.12	0.08	0.04	0.08	0.1176470588235294	2.887900209500397	2.6341348723507467	medium	low	An essay written by a 25.0 years old white female, with a four year bachelor's degree, with an income of 75000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: surprise.							0
6.5	5.875	I have personal experience with PTSD due to my friends who suffer from it. It is a serious matter that significantly exposes people's vulnerability. The perils associated with war are genuinely hazardous and give rise to serious reconsideration of enlisting. It is crucial that we dedicate our efforts to studying this condition and aspire for improved results for individuals.	hope/neutral	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	0	0	0	0	0	1	1	0	59	2263	0.1764705882352941	0.0	0.0588235294117647	0.1764705882352941	0.0	0.2352941176470588	0.2352941176470588	0.0588235294117647	0.0	0.0588235294117647	0.0769230769230769	2.620446901313748	2.484861025637477	medium	medium	An essay written by a 32.0 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.							1
6.0	6.0	I have compassion for both sides in this situation. The police and the local population are both attempting to protect the sacred wildlife and its creatures, while the village likely requires the animal's meat or the funds from its sale, given their extreme poverty. I can imagine the desperation that might arise in a third-world country, where it would seem like the police are depriving them of their sole source of livelihood. These unfortunate individuals, however, are merely striving to safeguard and do what is morally right. They don't deserve to be subjected to such a violent attack, and I'm surprised they managed to survive such a brutal beating. I hope that more actions are taken to support both the police and the village.	hope	2.0	3.0	1.0	27.0	25000.0	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	0	0	0	0	0	0	1	0	124	2241	0.18	0.12	0.04	0.12	0.06	0.2	0.14	0.08	0.04	0.02	0.08	2.9351966297555325	2.836919471871327	medium	low	An essay written by a 27.0 years old white female, went to a technical/vocational school, with an income of 25000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.							1
3.6666666666666665	1.0	Dear friend, I have just finished reading an article that has made me upset. The article was about polar bears and the problems they are facing due to the shorter ice season in recent years. It is very troubling because the bears are suffering and dying due to the shortened ice seasons. I really hope scientists can find a solution soon.	hope/neutral	1.0	2.0	5.0	29.0	44000.0	5.5	6.0	4.5	6.0	5.0	3.714	3.0	3.429	3.429	0	0	0	0	0	1	1	0	61	2155	0.0909090909090909	0.0909090909090909	0.0454545454545454	0.0909090909090909	0.0454545454545454	0.1818181818181818	0.1363636363636363	0.1363636363636363	0.0909090909090909	0.0909090909090909	0.0625	3.099685277781198	2.785796799501827	medium	low	An essay written by a 29.0 years old asian/pacific islander male, with a high school diploma, with an income of 44000.0$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.							1
1.6669999999999998	4.25	This is horrifying. You're just going about your business, then someone takes issue with you, and suddenly you're dead. Maybe you didn't even interact with them and they just decided to kill you for fun. It's deeply troubling and makes you suspicious of every stranger on the street. I also feel bad for those who had to witness this and didn't have time to do anything to stop it. I'd imagine some feel guilty even though they couldn't have helped.	fear	1.0	2.0	1.0	37.0	12000.0	5.5	1.0	1.0	2.0	1.0	3.0	5.0	5.0	3.429	1	0	0	0	0	0	0	0	80	84	0.1538461538461538	0.1153846153846153	0.1153846153846153	0.0384615384615384	0.0384615384615384	0.0384615384615384	0.2307692307692307	0.1538461538461538	0.0769230769230769	0.0384615384615384	0.0	2.751377591480907	2.812824063894953	medium	medium	An essay written by a 37.0 years old white male, with a high school diploma, with an income of 12000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.							0
