empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	prompt_bio	prompt_emp	prompt_emo	conversation_id	article_id	speaker_id	speaker_number	split	prompt	emotion_dataset
3.5	3.25	I cannot believe what I just read. On one hand, I want to say I cannot imagine why anyone would do that but in a way I almost can?? I can see how you would be too scared to go to a doctor sometimes and think you can handle things at home. But this was something serious!!! He was scared it was broken so I don't know why he would put a steel chopstick in there???? Was it supposed to fix it? This guy must have been seriously scared to try to check things out at home. He must have been terrified. I feel so bad. He must have been so upset to realize he couldn't get it out, and knowing now he had to go to the doctor. Thank god he didn't push it in any further or they said he could have died! Poor guy. At least he stopped before that point. He must be on his own because his wife would have nagged	fear	2.0	6.0	1.0	40.0	80000.0	6.5	6.0	4.0	5.0	2.5	4.143	2.4290000000000003	4.428999999999999	4.571000000000001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166	1551	0.1363636363636363	0.1363636363636363	0.0454545454545454	0.1363636363636363	0.0	0.1818181818181818	0.1363636363636363	0.1363636363636363	0.0454545454545454	0.0454545454545454	0.0	2.5657416743264174	2.7223160282267576	An essay written by a 40.0 years old white female, with a four year bachelor's degree, with an income of 80000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: positive.							1
1.5	1.375	In a time where it is important for people to limit their carbon footprint an alarming culprit is gaining notoriety because of its farting. Cows produce a lot of methane from their backsides that eats away at the ozone and makes it dangerous down here on the earth surface. People feel its imporant that more people become vegetarian because it would limit the amount of cows and the level of methane in the air.	fear	1.0	5.0	2.0	30.0	75000.0	7.0	5.0	4.5	6.0	6.0	2.714	2.143	2.571	2.857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74	1431	0.1764705882352941	0.0588235294117647	0.0588235294117647	0.1176470588235294	0.0588235294117647	0.2352941176470588	0.2352941176470588	0.0	0.0588235294117647	0.0	0.0	2.837065531403772	2.739982484287939	An essay written by a 30.0 years old hispanic or latino male, with a two year associate degree, with an income of 75000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive, negative.							1
1.167	1.625	I just read an article on the decision this week to dismiss the Kenyan general in charge of the peacekeeping force there. I agree that the restoration of a peace agreement is important and vital in this situation. I hope they can figure it out and the fighting that is happening all over the country can finally end and they can have peace.	fear	2.0	5.0	1.0	24.0	35000.0	2.0	4.0	2.0	5.0	6.0	3.571	2.857	3.714	3.286	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63	779	0.03125	0.0625	0.125	0.21875	0.0625	0.28125	0.0625	0.0	0.03125	0.125	0.1428571428571428	2.991043017777354	2.903104956171736	An essay written by a 24.0 years old white female, with a two year associate degree, with an income of 35000.0$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: positive.							1
5.0	5.625	How terrible it would be to live your life knowing you murdered someone. It would be interesting to speak to somebody, who was maybe sixty or seventy, and had murdered someone as a young person, what they would have to say about it, how they feel about it and what they've learned, having killed someone, about themselves and society.	fear	2.0	4.0	1.0	30.0	24000.0	3.5	6.5	4.0	4.5	1.0	4.714	2.143	3.571	4.571000000000001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59	783	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0	0.0909090909090909	0.2727272727272727	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0	3.175365957659754	2.9954146336666985	An essay written by a 30.0 years old white female, went to college, with an income of 24000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: positive.							1
5.832999999999999	7.0	Climate change is extremely worrisome. And it is getting worse and worse every year. Something has to be done about it, and I think it starts with getting rid of corporate contributions to politicians and getting rid of lobbying. The world is dying and I think that needs to be clearly communicated to as many people as possible. Too many CEO's are thinking about their own profits. The system needs to limit their power and start focusing on the health of the species and the planet instead.	fear	1.0	6.0	5.0	36.0	50000.0	1.5	5.0	1.0	4.5	5.0	3.714	2.714	4.2860000000000005	4.143	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87	31	0.2857142857142857	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0	0.0	0.2142857142857142	0.2142857142857142	0.0714285714285714	0.0	0.0	2.9046020323054087	2.814765039802998	An essay written by a 36.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 50000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear.							1
4.5	3.125	I did not know this comedian but thinking about how I would feel if my favorite comedian, actor, or artist died; I understand the emotional distress and pain that some may feel from this. Death is an inevitable thing that affects so many people daily and to just think about those around you who are here today but may be gone tomorrow is a scary thought.	fear	1.0	4.0	3.0	20.0	24000.0	5.5	5.5	4.0	5.0	4.5	4.428999999999999	2.286	4.143	3.143	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66	1414	0.1333333333333333	0.0666666666666666	0.2	0.0666666666666666	0.0666666666666666	0.0666666666666666	0.1333333333333333	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.0	2.9579558112877824	2.742161161104204	An essay written by a 20.0 years old black or african american male, went to college, with an income of 24000.0$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anticipation.							1
5.332999999999999	5.75	"Here is another upsetting article I am sending you about a fire and a family. Funny how this bothers me more than the previous one. The parents and the children got out safe and they didn't die and they didn't get maimed or even scratced as far as I can tell but their two cats died and they lost their home. I am a cat owner and they are always ""skitished"" and afraid so my first thought is how terrified they must have been and then how awful the children must feel. The horror of imagining your pet burning (though they probably died from smoke). The children will not understand and it will take awhile to forget."	fear	1.0	4.0	1.0	68.0	74000.0	4.0	3.5	4.0	4.0	3.5	3.286	3.714	4.0	3.714	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117	864	0.2	0.08	0.04	0.04	0.04	0.04	0.28	0.16	0.08	0.04	0.0	3.158167912644898	3.0471149746110213	An essay written by a 68.0 years old white male, went to college, with an income of 74000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
5.332999999999999	3.0	This is really scary.  I don't think I would want to have my life in the hands of someone else like on this whaling boat.  someone's stupid mistakes can really be bad news for everyone trusting that person.  I'm not sure If i'd be interested in going out on a boat, whaling, or even a cruise ship after reading this article.Just one wrong move from another person can seal your fate.  It must have been so terrifying for these people. I definitely believe all the  trauma they say they have endured and I would definitely rule for them in the suits they brought against the plantiff.	fear	2.0	2.0	1.0	60.0	21000.0	6.5	5.0	1.5	6.0	5.5	4.714	2.571	4.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106	1222	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.1111111111111111	0.0	0.1666666666666666	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.0	2.714325489590298	2.678199066170912	An essay written by a 60.0 years old white female, with a high school diploma, with an income of 21000.0$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: negative.							1
5.0	5.5	what horror this news. in poor little boy of just 2 years of age he fell through the window of his apartment on the 11th floor of a building. The mother relates that I go to sleep with her older brother and this one hour later I climb to the window that apparently was open and rushed into the void crashing with the asphalt of the parking lot. A neighbor found the scene and desperate for horror called 911.	fear	1.0	6.0	1.0	50.0	54000.0	6.0	4.5	3.5	6.0	6.0	4.0	2.4290000000000003	3.571	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79	1393	0.0606060606060606	0.0606060606060606	0.0606060606060606	0.1212121212121212	0.0606060606060606	0.1515151515151515	0.1818181818181818	0.1515151515151515	0.0909090909090909	0.0606060606060606	0.0	2.891689740369656	2.9068319278182235	An essay written by a 50.0 years old white male, with a four year bachelor's degree, with an income of 54000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: negative.							1
7.0	6.5	This is a horrific story. It is about islamic militants capturing villagers and using them as human shields. The villagers didn't have much, if any, of a choice to go with them. They also killed most of the police and army so the villagers had no one to protect them. It is absolutely horrifying for these people.	fear	2.0	6.0	1.0	47.0	110000.0	7.0	6.5	4.5	5.5	7.0	5.0	2.143	3.571	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57	2179	0.2142857142857142	0.0714285714285714	0.0	0.0714285714285714	0.0	0.2142857142857142	0.1428571428571428	0.1428571428571428	0.1428571428571428	0.0	0.0	2.6592667033765363	2.6346003289564908	An essay written by a 47.0 years old white female, with a four year bachelor's degree, with an income of 110000.0$.	The essay expresses high empathy and high distress levels.	 The top emotions expressed in the essay are: fear, positive.							1
